algo,dataset,bandwidth,outlier_prop,n_block,kullback_f0_f,kullback_f_f0,jensen,auc_anomaly
mom-kde,iris,0.24326293898144086,0.35,71,,,,0.6493478260869565
rkde,iris,0.24326293898144086,0.35,,,,,0.3689130434782608
spkde,iris,0.24326293898144086,0.35,,,,,0.2208695652173913
kde,iris,0.24326293898144086,0.4,,,,,0.14513513513513515
mom-kde,iris,0.24326293898144086,0.4,1,,,,0.14513513513513515
mom-kde,iris,0.24326293898144086,0.4,4,,,,0.16162162162162164
mom-kde,iris,0.24326293898144086,0.4,7,,,,0.17405405405405408
mom-kde,iris,0.24326293898144086,0.4,10,,,,0.1483783783783784
mom-kde,iris,0.24326293898144086,0.4,13,,,,0.11837837837837839
mom-kde,iris,0.24326293898144086,0.4,17,,,,0.17594594594594595
mom-kde,iris,0.24326293898144086,0.4,20,,,,0.1410810810810811
mom-kde,iris,0.24326293898144086,0.4,23,,,,0.27513513513513516
mom-kde,iris,0.24326293898144086,0.4,26,,,,0.1827027027027027
mom-kde,iris,0.24326293898144086,0.4,29,,,,0.2127027027027027
mom-kde,iris,0.24326293898144086,0.4,33,,,,0.24027027027027026
mom-kde,iris,0.24326293898144086,0.4,36,,,,0.182972972972973
mom-kde,iris,0.24326293898144086,0.4,39,,,,0.2594594594594595
mom-kde,iris,0.24326293898144086,0.4,42,,,,0.3013513513513514
mom-kde,iris,0.24326293898144086,0.4,45,,,,0.5194594594594595
mom-kde,iris,0.24326293898144086,0.4,49,,,,0.3281081081081081
mom-kde,iris,0.24326293898144086,0.4,52,,,,0.318918918918919
mom-kde,iris,0.24326293898144086,0.4,55,,,,0.3521621621621621
mom-kde,iris,0.24326293898144086,0.4,58,,,,0.22756756756756757
mom-kde,iris,0.24326293898144086,0.4,62,,,,0.3413513513513514
rkde,iris,0.24326293898144086,0.4,,,,,0.1918918918918919
spkde,iris,0.24326293898144086,0.4,,,,,0.14513513513513515
kde,iris,0.24326293898144086,0.45,,,,,0.12000000000000002
mom-kde,iris,0.24326293898144086,0.45,1,,,,0.12000000000000002
mom-kde,iris,0.24326293898144086,0.45,3,,,,0.13409836065573774
mom-kde,iris,0.24326293898144086,0.45,6,,,,0.10524590163934427
mom-kde,iris,0.24326293898144086,0.45,9,,,,0.1016393442622951
mom-kde,iris,0.24326293898144086,0.45,12,,,,0.09508196721311477
mom-kde,iris,0.24326293898144086,0.45,15,,,,0.1059016393442623
mom-kde,iris,0.24326293898144086,0.45,18,,,,0.1078688524590164
mom-kde,iris,0.24326293898144086,0.45,21,,,,0.11639344262295083
mom-kde,iris,0.24326293898144086,0.45,23,,,,0.15016393442622952
mom-kde,iris,0.24326293898144086,0.45,26,,,,0.1360655737704918
mom-kde,iris,0.24326293898144086,0.45,29,,,,0.14557377049180326
mom-kde,iris,0.24326293898144086,0.45,32,,,,0.10196721311475412
mom-kde,iris,0.24326293898144086,0.45,35,,,,0.179672131147541
mom-kde,iris,0.24326293898144086,0.45,38,,,,0.2357377049180328
mom-kde,iris,0.24326293898144086,0.45,41,,,,0.11475409836065575
mom-kde,iris,0.24326293898144086,0.45,44,,,,0.22262295081967215
mom-kde,iris,0.24326293898144086,0.45,46,,,,0.16459016393442624
mom-kde,iris,0.24326293898144086,0.45,49,,,,0.2881967213114754
mom-kde,iris,0.24326293898144086,0.45,52,,,,0.1878688524590164
mom-kde,iris,0.24326293898144086,0.45,55,,,,0.31344262295081965
rkde,iris,0.24326293898144086,0.45,,,,,0.12852459016393442
spkde,iris,0.24326293898144086,0.45,,,,,0.12000000000000002
kde,iris,0.24326293898144086,0.5,,,,,0.10840000000000001
mom-kde,iris,0.24326293898144086,0.5,1,,,,0.10840000000000001
mom-kde,iris,0.24326293898144086,0.5,3,,,,0.12280000000000002
mom-kde,iris,0.24326293898144086,0.5,6,,,,0.10600000000000004
mom-kde,iris,0.24326293898144086,0.5,8,,,,0.11120000000000002
mom-kde,iris,0.24326293898144086,0.5,11,,,,0.07920000000000002
mom-kde,iris,0.24326293898144086,0.5,13,,,,0.08560000000000002
mom-kde,iris,0.24326293898144086,0.5,16,,,,0.0884
mom-kde,iris,0.24326293898144086,0.5,19,,,,0.09960000000000002
mom-kde,iris,0.24326293898144086,0.5,21,,,,0.11600000000000002
mom-kde,iris,0.24326293898144086,0.5,24,,,,0.0812
mom-kde,iris,0.24326293898144086,0.5,26,,,,0.13119999999999998
mom-kde,iris,0.24326293898144086,0.5,29,,,,0.08960000000000001
mom-kde,iris,0.24326293898144086,0.5,31,,,,0.12919999999999998
mom-kde,iris,0.24326293898144086,0.5,34,,,,0.15319999999999998
mom-kde,iris,0.24326293898144086,0.5,37,,,,0.092
mom-kde,iris,0.24326293898144086,0.5,39,,,,0.1312
mom-kde,iris,0.24326293898144086,0.5,42,,,,0.08240000000000003
mom-kde,iris,0.24326293898144086,0.5,44,,,,0.0896
mom-kde,iris,0.24326293898144086,0.5,47,,,,0.09999999999999998
mom-kde,iris,0.24326293898144086,0.5,50,,,,0.09480000000000002
rkde,iris,0.24326293898144086,0.5,,,,,0.1432
spkde,iris,0.24326293898144086,0.5,,,,,0.10840000000000001
kde,iris,0.24326293898144086,0.05,,,,,0.898
mom-kde,iris,0.24326293898144086,0.05,1,,,,0.898
mom-kde,iris,0.24326293898144086,0.05,1,,,,0.898
mom-kde,iris,0.24326293898144086,0.05,2,,,,0.888
mom-kde,iris,0.24326293898144086,0.05,2,,,,0.88
mom-kde,iris,0.24326293898144086,0.05,3,,,,0.8500000000000001
mom-kde,iris,0.24326293898144086,0.05,3,,,,0.762
mom-kde,iris,0.24326293898144086,0.05,4,,,,0.8220000000000001
mom-kde,iris,0.24326293898144086,0.05,4,,,,0.944
mom-kde,iris,0.24326293898144086,0.05,5,,,,1.0
mom-kde,iris,0.24326293898144086,0.05,5,,,,0.914
mom-kde,iris,0.24326293898144086,0.05,6,,,,1.0
mom-kde,iris,0.24326293898144086,0.05,6,,,,0.928
mom-kde,iris,0.24326293898144086,0.05,7,,,,1.0
mom-kde,iris,0.24326293898144086,0.05,7,,,,0.984
mom-kde,iris,0.24326293898144086,0.05,8,,,,0.992
mom-kde,iris,0.24326293898144086,0.05,8,,,,0.992
mom-kde,iris,0.24326293898144086,0.05,9,,,,1.0
mom-kde,iris,0.24326293898144086,0.05,9,,,,1.0
mom-kde,iris,0.24326293898144086,0.05,10,,,,1.0
mom-kde,iris,0.24326293898144086,0.05,11,,,,1.0
rkde,iris,0.24326293898144086,0.05,,,,,0.996
spkde,iris,0.24326293898144086,0.05,,,,,0.898
kde,iris,0.24326293898144086,0.1,,,,,0.6218181818181818
mom-kde,iris,0.24326293898144086,0.1,1,,,,0.6218181818181818
mom-kde,iris,0.24326293898144086,0.1,2,,,,0.6127272727272727
mom-kde,iris,0.24326293898144086,0.1,3,,,,0.5709090909090909
mom-kde,iris,0.24326293898144086,0.1,4,,,,0.5945454545454546
mom-kde,iris,0.24326293898144086,0.1,5,,,,0.6463636363636364
mom-kde,iris,0.24326293898144086,0.1,6,,,,0.6454545454545454
mom-kde,iris,0.24326293898144086,0.1,7,,,,0.7881818181818182
mom-kde,iris,0.24326293898144086,0.1,9,,,,0.7290909090909091
mom-kde,iris,0.24326293898144086,0.1,10,,,,0.7354545454545455
mom-kde,iris,0.24326293898144086,0.1,11,,,,0.9981818181818182
mom-kde,iris,0.24326293898144086,0.1,12,,,,0.7545454545454545
mom-kde,iris,0.24326293898144086,0.1,13,,,,0.9981818181818182
mom-kde,iris,0.24326293898144086,0.1,14,,,,0.8409090909090909
mom-kde,iris,0.24326293898144086,0.1,16,,,,1.0
mom-kde,iris,0.24326293898144086,0.1,17,,,,1.0
mom-kde,iris,0.24326293898144086,0.1,18,,,,0.9981818181818182
mom-kde,iris,0.24326293898144086,0.1,19,,,,1.0
mom-kde,iris,0.24326293898144086,0.1,20,,,,1.0
mom-kde,iris,0.24326293898144086,0.1,21,,,,0.999090909090909
mom-kde,iris,0.24326293898144086,0.1,23,,,,1.0
rkde,iris,0.24326293898144086,0.1,,,,,0.9981818181818182
spkde,iris,0.24326293898144086,0.1,,,,,0.6218181818181818
kde,iris,0.24326293898144086,0.15,,,,,0.6658823529411764
mom-kde,iris,0.24326293898144086,0.15,1,,,,0.6658823529411764
mom-kde,iris,0.24326293898144086,0.15,2,,,,0.6617647058823528
mom-kde,iris,0.24326293898144086,0.15,4,,,,0.5829411764705882
mom-kde,iris,0.24326293898144086,0.15,6,,,,0.6164705882352941
mom-kde,iris,0.24326293898144086,0.15,8,,,,0.7435294117647059
mom-kde,iris,0.24326293898144086,0.15,9,,,,0.5576470588235294
mom-kde,iris,0.24326293898144086,0.15,11,,,,0.7529411764705881
mom-kde,iris,0.24326293898144086,0.15,13,,,,0.8235294117647058
mom-kde,iris,0.24326293898144086,0.15,15,,,,0.9117647058823529
mom-kde,iris,0.24326293898144086,0.15,17,,,,0.9629411764705882
mom-kde,iris,0.24326293898144086,0.15,18,,,,0.9176470588235294
mom-kde,iris,0.24326293898144086,0.15,20,,,,0.8994117647058822
mom-kde,iris,0.24326293898144086,0.15,22,,,,0.9317647058823529
mom-kde,iris,0.24326293898144086,0.15,24,,,,0.9235294117647059
mom-kde,iris,0.24326293898144086,0.15,26,,,,0.99
mom-kde,iris,0.24326293898144086,0.15,27,,,,0.9929411764705882
mom-kde,iris,0.24326293898144086,0.15,29,,,,0.9947058823529411
mom-kde,iris,0.24326293898144086,0.15,31,,,,0.9947058823529411
mom-kde,iris,0.24326293898144086,0.15,33,,,,0.9958823529411764
mom-kde,iris,0.24326293898144086,0.15,35,,,,0.9947058823529411
rkde,iris,0.24326293898144086,0.15,,,,,0.9894117647058823
spkde,iris,0.24326293898144086,0.15,,,,,0.6658823529411764
kde,iris,0.24326293898144086,0.2,,,,,0.38280000000000003
mom-kde,iris,0.24326293898144086,0.2,1,,,,0.38280000000000003
mom-kde,iris,0.24326293898144086,0.2,3,,,,0.40919999999999995
mom-kde,iris,0.24326293898144086,0.2,6,,,,0.3808
mom-kde,iris,0.24326293898144086,0.2,8,,,,0.44240000000000007
mom-kde,iris,0.24326293898144086,0.2,11,,,,0.538
mom-kde,iris,0.24326293898144086,0.2,14,,,,0.4056
mom-kde,iris,0.24326293898144086,0.2,16,,,,0.5368
mom-kde,iris,0.24326293898144086,0.2,19,,,,0.6968
mom-kde,iris,0.24326293898144086,0.2,22,,,,0.6936
mom-kde,iris,0.24326293898144086,0.2,24,,,,0.714
mom-kde,iris,0.24326293898144086,0.2,27,,,,0.74
mom-kde,iris,0.24326293898144086,0.2,29,,,,0.8320000000000001
mom-kde,iris,0.24326293898144086,0.2,32,,,,0.974
mom-kde,iris,0.24326293898144086,0.2,35,,,,0.9995999999999999
mom-kde,iris,0.24326293898144086,0.2,37,,,,0.9904
mom-kde,iris,0.24326293898144086,0.2,40,,,,0.9296
mom-kde,iris,0.24326293898144086,0.2,43,,,,0.9828
mom-kde,iris,0.24326293898144086,0.2,45,,,,0.9816
mom-kde,iris,0.24326293898144086,0.2,48,,,,0.9860000000000001
mom-kde,iris,0.24326293898144086,0.2,51,,,,0.9856
rkde,iris,0.24326293898144086,0.2,,,,,0.9916
spkde,iris,0.24326293898144086,0.2,,,,,0.38280000000000003
kde,iris,0.24326293898144086,0.25,,,,,0.3409090909090909
mom-kde,iris,0.24326293898144086,0.25,1,,,,0.3409090909090909
mom-kde,iris,0.24326293898144086,0.25,4,,,,0.3363636363636363
mom-kde,iris,0.24326293898144086,0.25,7,,,,0.3284848484848485
mom-kde,iris,0.24326293898144086,0.25,11,,,,0.34757575757575754
mom-kde,iris,0.24326293898144086,0.25,14,,,,0.5203030303030304
mom-kde,iris,0.24326293898144086,0.25,18,,,,0.4157575757575757
mom-kde,iris,0.24326293898144086,0.25,21,,,,0.6021212121212122
mom-kde,iris,0.24326293898144086,0.25,25,,,,0.473030303030303
mom-kde,iris,0.24326293898144086,0.25,28,,,,0.5081818181818182
mom-kde,iris,0.24326293898144086,0.25,32,,,,0.7163636363636364
mom-kde,iris,0.24326293898144086,0.25,35,,,,0.7042424242424243
mom-kde,iris,0.24326293898144086,0.25,38,,,,0.8084848484848485
mom-kde,iris,0.24326293898144086,0.25,42,,,,0.8330303030303031
mom-kde,iris,0.24326293898144086,0.25,45,,,,0.980909090909091
mom-kde,iris,0.24326293898144086,0.25,49,,,,0.9712121212121212
mom-kde,iris,0.24326293898144086,0.25,52,,,,0.9860606060606061
mom-kde,iris,0.24326293898144086,0.25,56,,,,0.976060606060606
mom-kde,iris,0.24326293898144086,0.25,59,,,,0.9839393939393939
mom-kde,iris,0.24326293898144086,0.25,63,,,,0.986060606060606
mom-kde,iris,0.24326293898144086,0.25,66,,,,0.983030303030303
rkde,iris,0.24326293898144086,0.25,,,,,0.9942424242424243
spkde,iris,0.24326293898144086,0.25,,,,,0.3409090909090909
kde,iris,0.24326293898144086,0.3,,,,,0.25833333333333336
mom-kde,iris,0.24326293898144086,0.3,1,,,,0.25833333333333336
mom-kde,iris,0.24326293898144086,0.3,4,,,,0.23023809523809524
mom-kde,iris,0.24326293898144086,0.3,8,,,,0.2978571428571428
mom-kde,iris,0.24326293898144086,0.3,12,,,,0.19714285714285718
mom-kde,iris,0.24326293898144086,0.3,15,,,,0.3952380952380953
mom-kde,iris,0.24326293898144086,0.3,19,,,,0.3661904761904762
mom-kde,iris,0.24326293898144086,0.3,23,,,,0.4499999999999999
mom-kde,iris,0.24326293898144086,0.3,26,,,,0.43547619047619046
mom-kde,iris,0.24326293898144086,0.3,30,,,,0.38238095238095243
mom-kde,iris,0.24326293898144086,0.3,34,,,,0.669047619047619
mom-kde,iris,0.24326293898144086,0.3,37,,,,0.47809523809523813
mom-kde,iris,0.24326293898144086,0.3,41,,,,0.5866666666666667
mom-kde,iris,0.24326293898144086,0.3,45,,,,0.5385714285714286
mom-kde,iris,0.24326293898144086,0.3,48,,,,0.8950000000000001
mom-kde,iris,0.24326293898144086,0.3,52,,,,0.9197619047619048
mom-kde,iris,0.24326293898144086,0.3,56,,,,0.9704761904761904
mom-kde,iris,0.24326293898144086,0.3,59,,,,0.9676190476190476
mom-kde,iris,0.24326293898144086,0.3,63,,,,0.9728571428571429
mom-kde,iris,0.24326293898144086,0.3,67,,,,0.9745238095238095
mom-kde,iris,0.24326293898144086,0.3,71,,,,0.9526190476190475
rkde,iris,0.24326293898144086,0.3,,,,,0.49452380952380953
spkde,iris,0.24326293898144086,0.3,,,,,0.25833333333333336
kde,iris,0.24326293898144086,0.35,,,,,0.21130434782608695
mom-kde,iris,0.24326293898144086,0.35,1,,,,0.21130434782608695
mom-kde,iris,0.24326293898144086,0.35,4,,,,0.22847826086956521
mom-kde,iris,0.24326293898144086,0.35,8,,,,0.23739130434782613
mom-kde,iris,0.24326293898144086,0.35,12,,,,0.21565217391304348
mom-kde,iris,0.24326293898144086,0.35,15,,,,0.20956521739130435
mom-kde,iris,0.24326293898144086,0.35,19,,,,0.2456521739130435
mom-kde,iris,0.24326293898144086,0.35,23,,,,0.1941304347826087
mom-kde,iris,0.24326293898144086,0.35,26,,,,0.24913043478260866
mom-kde,iris,0.24326293898144086,0.35,30,,,,0.2791304347826087
mom-kde,iris,0.24326293898144086,0.35,34,,,,0.32999999999999996
mom-kde,iris,0.24326293898144086,0.35,37,,,,0.4852173913043478
mom-kde,iris,0.24326293898144086,0.35,41,,,,0.4463043478260869
mom-kde,iris,0.24326293898144086,0.35,45,,,,0.33173913043478265
mom-kde,iris,0.24326293898144086,0.35,48,,,,0.3997826086956522
mom-kde,iris,0.24326293898144086,0.35,52,,,,0.6645652173913044
mom-kde,iris,0.24326293898144086,0.35,56,,,,0.5367391304347826
mom-kde,iris,0.24326293898144086,0.35,59,,,,0.6704347826086956
mom-kde,iris,0.24326293898144086,0.35,63,,,,0.6169565217391304
mom-kde,iris,0.24326293898144086,0.35,67,,,,0.5330434782608695
mom-kde,iris,0.24326293898144086,0.35,71,,,,0.7313043478260869
rkde,iris,0.24326293898144086,0.35,,,,,0.3273913043478261
spkde,iris,0.24326293898144086,0.35,,,,,0.21130434782608695
kde,iris,0.24326293898144086,0.4,,,,,0.14432432432432435
mom-kde,iris,0.24326293898144086,0.4,1,,,,0.14432432432432435
mom-kde,iris,0.24326293898144086,0.4,4,,,,0.14459459459459462
mom-kde,iris,0.24326293898144086,0.4,7,,,,0.20027027027027028
mom-kde,iris,0.24326293898144086,0.4,10,,,,0.15540540540540543
mom-kde,iris,0.24326293898144086,0.4,13,,,,0.1354054054054054
mom-kde,iris,0.24326293898144086,0.4,17,,,,0.1791891891891892
mom-kde,iris,0.24326293898144086,0.4,20,,,,0.16702702702702704
mom-kde,iris,0.24326293898144086,0.4,23,,,,0.23054054054054057
mom-kde,iris,0.24326293898144086,0.4,26,,,,0.28216216216216217
mom-kde,iris,0.24326293898144086,0.4,29,,,,0.2691891891891892
mom-kde,iris,0.24326293898144086,0.4,33,,,,0.22162162162162158
mom-kde,iris,0.24326293898144086,0.4,36,,,,0.20189189189189188
mom-kde,iris,0.24326293898144086,0.4,39,,,,0.22486486486486487
mom-kde,iris,0.24326293898144086,0.4,42,,,,0.4318918918918919
mom-kde,iris,0.24326293898144086,0.4,45,,,,0.39756756756756767
mom-kde,iris,0.24326293898144086,0.4,49,,,,0.8027027027027027
mom-kde,iris,0.24326293898144086,0.4,52,,,,0.4375675675675676
mom-kde,iris,0.24326293898144086,0.4,55,,,,0.4413513513513514
mom-kde,iris,0.24326293898144086,0.4,58,,,,0.2818918918918919
mom-kde,iris,0.24326293898144086,0.4,62,,,,0.4210810810810811
rkde,iris,0.24326293898144086,0.4,,,,,0.18405405405405406
spkde,iris,0.24326293898144086,0.4,,,,,0.14432432432432435
kde,iris,0.24326293898144086,0.45,,,,,0.14852459016393443
mom-kde,iris,0.24326293898144086,0.45,1,,,,0.14852459016393443
mom-kde,iris,0.24326293898144086,0.45,3,,,,0.1957377049180328
mom-kde,iris,0.24326293898144086,0.45,6,,,,0.16360655737704916
mom-kde,iris,0.24326293898144086,0.45,9,,,,0.14295081967213116
mom-kde,iris,0.24326293898144086,0.45,12,,,,0.16
mom-kde,iris,0.24326293898144086,0.45,15,,,,0.12491803278688525
mom-kde,iris,0.24326293898144086,0.45,18,,,,0.15442622950819673
mom-kde,iris,0.24326293898144086,0.45,21,,,,0.10622950819672132
mom-kde,iris,0.24326293898144086,0.45,23,,,,0.09377049180327869
mom-kde,iris,0.24326293898144086,0.45,26,,,,0.14852459016393443
mom-kde,iris,0.24326293898144086,0.45,29,,,,0.16655737704918033
mom-kde,iris,0.24326293898144086,0.45,32,,,,0.13508196721311477
mom-kde,iris,0.24326293898144086,0.45,35,,,,0.16885245901639345
mom-kde,iris,0.24326293898144086,0.45,38,,,,0.16885245901639348
mom-kde,iris,0.24326293898144086,0.45,41,,,,0.24163934426229508
mom-kde,iris,0.24326293898144086,0.45,44,,,,0.27344262295081967
mom-kde,iris,0.24326293898144086,0.45,46,,,,0.2101639344262295
mom-kde,iris,0.24326293898144086,0.45,49,,,,0.1980327868852459
mom-kde,iris,0.24326293898144086,0.45,52,,,,0.30655737704918035
mom-kde,iris,0.24326293898144086,0.45,55,,,,0.2518032786885246
rkde,iris,0.24326293898144086,0.45,,,,,0.20262295081967213
spkde,iris,0.24326293898144086,0.45,,,,,0.14852459016393443
kde,iris,0.24326293898144086,0.5,,,,,0.1164
mom-kde,iris,0.24326293898144086,0.5,1,,,,0.1164
mom-kde,iris,0.24326293898144086,0.5,3,,,,0.1516
mom-kde,iris,0.24326293898144086,0.5,6,,,,0.126
mom-kde,iris,0.24326293898144086,0.5,8,,,,0.1304
mom-kde,iris,0.24326293898144086,0.5,11,,,,0.09720000000000001
mom-kde,iris,0.24326293898144086,0.5,13,,,,0.1688
mom-kde,iris,0.24326293898144086,0.5,16,,,,0.1128
mom-kde,iris,0.24326293898144086,0.5,19,,,,0.13040000000000002
mom-kde,iris,0.24326293898144086,0.5,21,,,,0.0652
mom-kde,iris,0.24326293898144086,0.5,24,,,,0.11640000000000002
mom-kde,iris,0.24326293898144086,0.5,26,,,,0.1904
mom-kde,iris,0.24326293898144086,0.5,29,,,,0.186
mom-kde,iris,0.24326293898144086,0.5,31,,,,0.1842
mom-kde,iris,0.24326293898144086,0.5,34,,,,0.07480000000000003
mom-kde,iris,0.24326293898144086,0.5,37,,,,0.09840000000000004
mom-kde,iris,0.24326293898144086,0.5,39,,,,0.1436
mom-kde,iris,0.24326293898144086,0.5,42,,,,0.11440000000000003
mom-kde,iris,0.24326293898144086,0.5,44,,,,0.20959999999999998
mom-kde,iris,0.24326293898144086,0.5,47,,,,0.16600000000000004
mom-kde,iris,0.24326293898144086,0.5,50,,,,0.1356
rkde,iris,0.24326293898144086,0.5,,,,,0.1608
spkde,iris,0.24326293898144086,0.5,,,,,0.1164
kde,iris,0.24326293898144086,0.05,,,,,0.718
mom-kde,iris,0.24326293898144086,0.05,1,,,,0.718
mom-kde,iris,0.24326293898144086,0.05,1,,,,0.718
mom-kde,iris,0.24326293898144086,0.05,2,,,,0.716
mom-kde,iris,0.24326293898144086,0.05,2,,,,0.714
mom-kde,iris,0.24326293898144086,0.05,3,,,,0.706
mom-kde,iris,0.24326293898144086,0.05,3,,,,0.708
mom-kde,iris,0.24326293898144086,0.05,4,,,,0.61
mom-kde,iris,0.24326293898144086,0.05,4,,,,0.6799999999999999
mom-kde,iris,0.24326293898144086,0.05,5,,,,0.62
mom-kde,iris,0.24326293898144086,0.05,5,,,,1.0
mom-kde,iris,0.24326293898144086,0.05,6,,,,0.596
mom-kde,iris,0.24326293898144086,0.05,6,,,,0.924
mom-kde,iris,0.24326293898144086,0.05,7,,,,0.6219999999999999
mom-kde,iris,0.24326293898144086,0.05,7,,,,1.0
mom-kde,iris,0.24326293898144086,0.05,8,,,,1.0
mom-kde,iris,0.24326293898144086,0.05,8,,,,0.688
mom-kde,iris,0.24326293898144086,0.05,9,,,,0.8220000000000001
mom-kde,iris,0.24326293898144086,0.05,9,,,,0.79
mom-kde,iris,0.24326293898144086,0.05,10,,,,0.8660000000000001
mom-kde,iris,0.24326293898144086,0.05,11,,,,1.0
rkde,iris,0.24326293898144086,0.05,,,,,0.99
spkde,iris,0.24326293898144086,0.05,,,,,0.718
kde,iris,0.24326293898144086,0.1,,,,,0.8109090909090909
mom-kde,iris,0.24326293898144086,0.1,1,,,,0.8109090909090909
mom-kde,iris,0.24326293898144086,0.1,2,,,,0.8063636363636364
mom-kde,iris,0.24326293898144086,0.1,3,,,,0.7536363636363637
mom-kde,iris,0.24326293898144086,0.1,4,,,,0.7572727272727272
mom-kde,iris,0.24326293898144086,0.1,5,,,,0.7181818181818183
mom-kde,iris,0.24326293898144086,0.1,6,,,,0.7081818181818182
mom-kde,iris,0.24326293898144086,0.1,7,,,,0.9754545454545455
mom-kde,iris,0.24326293898144086,0.1,9,,,,0.9881818181818182
mom-kde,iris,0.24326293898144086,0.1,10,,,,0.8672727272727274
mom-kde,iris,0.24326293898144086,0.1,11,,,,0.8518181818181818
mom-kde,iris,0.24326293898144086,0.1,12,,,,0.9336363636363636
mom-kde,iris,0.24326293898144086,0.1,13,,,,0.979090909090909
mom-kde,iris,0.24326293898144086,0.1,14,,,,0.9254545454545454
mom-kde,iris,0.24326293898144086,0.1,16,,,,0.9763636363636364
mom-kde,iris,0.24326293898144086,0.1,17,,,,1.0
mom-kde,iris,0.24326293898144086,0.1,18,,,,1.0
mom-kde,iris,0.24326293898144086,0.1,19,,,,1.0
mom-kde,iris,0.24326293898144086,0.1,20,,,,1.0
mom-kde,iris,0.24326293898144086,0.1,21,,,,1.0
mom-kde,iris,0.24326293898144086,0.1,23,,,,1.0
rkde,iris,0.24326293898144086,0.1,,,,,0.9918181818181818
spkde,iris,0.24326293898144086,0.1,,,,,0.8109090909090909
kde,iris,0.24326293898144086,0.15,,,,,0.56
mom-kde,iris,0.24326293898144086,0.15,1,,,,0.56
mom-kde,iris,0.24326293898144086,0.15,2,,,,0.5541176470588236
mom-kde,iris,0.24326293898144086,0.15,4,,,,0.6041176470588235
mom-kde,iris,0.24326293898144086,0.15,6,,,,0.5376470588235294
mom-kde,iris,0.24326293898144086,0.15,8,,,,0.4988235294117647
mom-kde,iris,0.24326293898144086,0.15,9,,,,0.5235294117647059
mom-kde,iris,0.24326293898144086,0.15,11,,,,0.7941176470588236
mom-kde,iris,0.24326293898144086,0.15,13,,,,0.8647058823529412
mom-kde,iris,0.24326293898144086,0.15,15,,,,0.8611764705882354
mom-kde,iris,0.24326293898144086,0.15,17,,,,0.873529411764706
mom-kde,iris,0.24326293898144086,0.15,18,,,,0.9476470588235295
mom-kde,iris,0.24326293898144086,0.15,20,,,,0.9023529411764706
mom-kde,iris,0.24326293898144086,0.15,22,,,,0.968235294117647
mom-kde,iris,0.24326293898144086,0.15,24,,,,0.9923529411764705
mom-kde,iris,0.24326293898144086,0.15,26,,,,0.9752941176470589
mom-kde,iris,0.24326293898144086,0.15,27,,,,0.9911764705882352
mom-kde,iris,0.24326293898144086,0.15,29,,,,0.9958823529411764
mom-kde,iris,0.24326293898144086,0.15,31,,,,0.9952941176470588
mom-kde,iris,0.24326293898144086,0.15,33,,,,0.9888235294117647
mom-kde,iris,0.24326293898144086,0.15,35,,,,0.9964705882352941
rkde,iris,0.24326293898144086,0.15,,,,,0.9911764705882352
spkde,iris,0.24326293898144086,0.15,,,,,0.56
kde,iris,0.24326293898144086,0.2,,,,,0.6052000000000001
mom-kde,iris,0.24326293898144086,0.2,1,,,,0.6052000000000001
mom-kde,iris,0.24326293898144086,0.2,3,,,,0.6512
mom-kde,iris,0.24326293898144086,0.2,6,,,,0.5916
mom-kde,iris,0.24326293898144086,0.2,8,,,,0.6063999999999999
mom-kde,iris,0.24326293898144086,0.2,11,,,,0.6116
mom-kde,iris,0.24326293898144086,0.2,14,,,,0.5544
mom-kde,iris,0.24326293898144086,0.2,16,,,,0.7428
mom-kde,iris,0.24326293898144086,0.2,19,,,,0.8732000000000001
mom-kde,iris,0.24326293898144086,0.2,22,,,,0.9131999999999999
mom-kde,iris,0.24326293898144086,0.2,24,,,,0.8731999999999999
mom-kde,iris,0.24326293898144086,0.2,27,,,,0.9528
mom-kde,iris,0.24326293898144086,0.2,29,,,,0.964
mom-kde,iris,0.24326293898144086,0.2,32,,,,0.9828
mom-kde,iris,0.24326293898144086,0.2,35,,,,0.9904
mom-kde,iris,0.24326293898144086,0.2,37,,,,0.9712000000000001
mom-kde,iris,0.24326293898144086,0.2,40,,,,0.9832
mom-kde,iris,0.24326293898144086,0.2,43,,,,0.9928
mom-kde,iris,0.24326293898144086,0.2,45,,,,0.9948
mom-kde,iris,0.24326293898144086,0.2,48,,,,0.9956
mom-kde,iris,0.24326293898144086,0.2,51,,,,0.9888000000000001
rkde,iris,0.24326293898144086,0.2,,,,,0.9896
spkde,iris,0.24326293898144086,0.2,,,,,0.6052000000000001
kde,iris,0.24326293898144086,0.25,,,,,0.3415151515151515
mom-kde,iris,0.24326293898144086,0.25,1,,,,0.3415151515151515
mom-kde,iris,0.24326293898144086,0.25,4,,,,0.3618181818181818
mom-kde,iris,0.24326293898144086,0.25,7,,,,0.4009090909090909
mom-kde,iris,0.24326293898144086,0.25,11,,,,0.5339393939393939
mom-kde,iris,0.24326293898144086,0.25,14,,,,0.42424242424242425
mom-kde,iris,0.24326293898144086,0.25,18,,,,0.5996969696969697
mom-kde,iris,0.24326293898144086,0.25,21,,,,0.39575757575757575
mom-kde,iris,0.24326293898144086,0.25,25,,,,0.5327272727272727
mom-kde,iris,0.24326293898144086,0.25,28,,,,0.5578787878787879
mom-kde,iris,0.24326293898144086,0.25,32,,,,0.42757575757575755
mom-kde,iris,0.24326293898144086,0.25,35,,,,0.4575757575757576
